2024-12-11T16:28:01.045369,WANETH,0.00009270
2024-12-11T16:28:01.045372,WANBNB,0.00181000
2024-12-11T16:28:01.045375,WPRBTC,0.00000027
2024-12-11T16:28:01.045378,WPRETH,0.00004020
2024-12-11T16:28:01.045381,QLCBTC,0.00000021
2024-12-11T16:28:01.045384,QLCETH,0.00000603
2024-12-11T16:28:01.045387,SYSBTC,0.00000149
2024-12-11T16:28:01.045390,SYSETH,0.00011047
2024-12-11T16:28:01.045393,SYSBNB,0.00163500
2024-12-11T16:28:01.045395,QLCBNB,0.00092200
2024-12-11T16:28:01.045398,GRSBTC,0.00001649
2024-12-11T16:28:01.045401,GRSETH,0.00076455
2024-12-11T16:28:01.045405,ADAUSDT,1.07860000
2024-12-11T16:28:01.045408,ADABNB,0.00152600
2024-12-11T16:28:01.045411,CLOAKBTC,0.00015550
2024-12-11T16:28:01.045414,CLOAKETH,0.00414200
2024-12-11T16:28:01.045417,GNTBTC,0.00000678
2024-12-11T16:28:01.045419,GNTETH,0.00022071
2024-12-11T16:28:01.045422,GNTBNB,0.00243900
2024-12-11T16:28:01.045425,LOOMBTC,0.00000075
2024-12-11T16:28:01.045428,LOOMETH,0.00003231
2024-12-11T16:28:01.045431,LOOMBNB,0.00088500
2024-12-11T16:28:01.045434,XRPUSDT,2.42370000
2024-12-11T16:28:01.045437,BCNBTC,0.00000022
2024-12-11T16:28:01.045440,BCNETH,0.00000707
2024-12-11T16:28:01.045443,BCNBNB,0.00002000
2024-12-11T16:28:01.045446,REPBTC,0.00034130
2024-12-11T16:28:01.045449,REPBNB,0.44670000
2024-12-11T16:28:01.045452,BTCTUSD,98704.91000000
2024-12-11T16:28:01.045455,TUSDBTC,0.00025971
2024-12-11T16:28:01.045458,ETHTUSD,3726.76000000
2024-12-11T16:28:01.045461,TUSDETH,0.00762097
2024-12-11T16:28:01.045464,TUSDBNB,0.06777000
2024-12-11T16:28:01.045467,ZENBTC,0.00014970
2024-12-11T16:28:01.045470,ZENETH,0.00398100
2024-12-11T16:28:01.045473,ZENBNB,0.03290000
2024-12-11T16:28:01.045476,SKYBTC,0.00000829
2024-12-11T16:28:01.045479,SKYETH,0.00222000
2024-12-11T16:28:01.045482,SKYBNB,0.03022000
2024-12-11T16:28:01.045484,EOSUSDT,1.08200000
2024-12-11T16:28:01.045487,EOSBNB,0.00258300
2024-12-11T16:28:01.045497,CVCBTC,0.00000566
2024-12-11T16:28:01.045500,CVCETH,0.00009930
2024-12-11T16:28:01.045503,CVCBNB,0.00211200
2024-12-11T16:28:01.045506,THETABTC,0.00002567
2024-12-11T16:28:01.045509,THETAETH,0.00050170
2024-12-11T16:28:01.045513,THETABNB,0.00273600
2024-12-11T16:28:01.045516,XRPBNB,0.00342940
2024-12-11T16:28:01.045519,TUSDUSDT,1.02040000
2024-12-11T16:28:01.045522,IOTAUSDT,0.39430000
2024-12-11T16:28:01.045525,XLMUSDT,0.42990000
2024-12-11T16:28:01.045528,IOTXBTC,0.00000049
2024-12-11T16:28:01.045531,IOTXETH,0.00001279
2024-12-11T16:28:01.045534,QKCBTC,0.00000011
2024-12-11T16:28:01.045537,QKCETH,0.00000430
2024-12-11T16:28:01.045540,AGIBTC,0.00000668
2024-12-11T16:28:01.045543,AGIETH,0.00007363
2024-12-11T16:28:01.045546,AGIBNB,0.00077200
2024-12-11T16:28:01.045549,NXSBTC,0.00000284
2024-12-11T16:28:01.045552,NXSETH,0.00077300
2024-12-11T16:28:01.045555,NXSBNB,0.01087000
2024-12-11T16:28:01.045558,ENJBNB,0.00136800
2024-12-11T16:28:01.045560,DATABTC,0.00000050
2024-12-11T16:28:01.045564,DATAETH,0.00002034
2024-12-11T16:28:01.045566,ONTUSDT,0.28700000
2024-12-11T16:28:01.045570,TRXBNB,0.00039600
2024-12-11T16:28:01.045572,TRXUSDT,0.27940000
2024-12-11T16:28:01.045575,ETCUSDT,33.64000000
2024-12-11T16:28:01.045595,ETCBNB,0.04762000
2024-12-11T16:28:01.045599,ICXUSDT,0.22720000
2024-12-11T16:28:01.045602,SCBTC,0.00000017
2024-12-11T16:28:01.045605,SCETH,0.00000182
2024-12-11T16:28:01.045608,NPXSBTC,0.00000003
2024-12-11T16:28:01.045611,NPXSETH,0.00000345
2024-12-11T16:28:01.045614,VENUSDT,0.00010000
2024-12-11T16:28:01.045617,KEYBTC,0.00000013
2024-12-11T16:28:01.045620,KEYETH,0.00000227
2024-12-11T16:28:01.045623,NASBTC,0.00000228
2024-12-11T16:28:01.045626,NASETH,0.00004047
2024-12-11T16:28:01.045629,NASBNB,0.02337000
2024-12-11T16:28:01.045632,MFTBTC,0.00000008
2024-12-11T16:28:01.045635,MFTETH,0.00000433
2024-12-11T16:28:01.045638,MFTBNB,0.00001485
2024-12-11T16:28:01.045641,DENTBTC,0.00000004
2024-12-11T16:28:01.045644,DENTETH,0.00000041
2024-12-11T16:28:01.045647,ARDRBTC,0.00000107
2024-12-11T16:28:01.045650,ARDRETH,0.00018870
2024-12-11T16:28:01.045653,ARDRBNB,0.00316800
2024-12-11T16:28:01.045656,NULSUSDT,0.51980000
2024-12-11T16:28:01.045658,HOTBTC,0.00000002
2024-12-11T16:28:01.045661,HOTETH,0.00000086
2024-12-11T16:28:01.045664,VETBTC,0.00000058
2024-12-11T16:28:01.045667,VETETH,0.00001524
2024-12-11T16:28:01.045670,VETUSDT,0.05797000
2024-12-11T16:28:01.045673,VETBNB,0.00008202
2024-12-11T16:28:01.045676,DOCKBTC,0.00000005
2024-12-11T16:28:01.045679,DOCKETH,0.00003283
2024-12-11T16:28:01.045682,POLYBTC,0.00001384
2024-12-11T16:28:01.045685,POLYBNB,0.00145900
2024-12-11T16:28:01.045688,PHXBTC,0.00000180
2024-12-11T16:28:01.045691,PHXETH,0.00005617
2024-12-11T16:28:01.045694,PHXBNB,0.00045600
2024-12-11T16:28:01.045697,HCBTC,0.00002000
2024-12-11T16:28:01.045700,HCETH,0.00513400
2024-12-11T16:28:01.045703,GOBTC,0.00000043
2024-12-11T16:28:01.045705,GOBNB,0.00069230
2024-12-11T16:28:01.045708,PAXBTC,0.00025175
2024-12-11T16:28:01.045711,PAXBNB,0.20121000
2024-12-11T16:28:01.045714,PAXUSDT,0.99960000
2024-12-11T16:28:01.045717,PAXETH,0.00888047
2024-12-11T16:28:01.045720,RVNBTC,0.00000027
2024-12-11T16:28:01.045723,DCRBTC,0.00020160
2024-12-11T16:28:01.045726,DCRBNB,0.78100000
2024-12-11T16:28:01.045729,USDCBNB,0.21755000
2024-12-11T16:28:01.045732,MITHBTC,0.00000080
2024-12-11T16:28:01.045735,MITHBNB,0.00004410
2024-12-11T16:28:01.045737,BCHABCBTC,0.02933000
2024-12-11T16:28:01.045741,BCHSVBTC,0.01117900
2024-12-11T16:28:01.045743,BCHABCUSDT,220.08000000
